292
3392	3062	2
73	364	2
2900	868	2
1760	237	2
3640	826	2
1309	573	2
2344	1234	2
2171	3552	2
2918	96	2
3844	1246	2
696	216	2
446	108	2
2239	2653	2
3326	1278	2
772	476	2
122	2133	2
2665	637	2
2322	1484	2
2313	3344	2
378	771	2
3535	1768	2
3762	2202	2
3583	3795	2
2591	1846	2
2309	932	2
1805	98	2
844	3719	2
2426	159	2
184	1872	2
2581	668	2
1348	115	2
969	432	2
3708	1955	2
2379	169	2
3611	756	2
1671	1523	2
2593	1307	2
2672	756	2
1304	560	2
3790	359	2
679	1168	2
3768	111	2
881	3189	2
1234	1143	2
3186	425	2
1577	364	2
2145	200	6
2923	2531	2
2569	2318	2
2673	2457	2
258	1436	2
1767	359	2
2901	2818	2
20	1325	2
116	3407	2
1056	672	2
3539	756	2
3561	1732	2
717	3768	6
1951	1018	2
2878	2424	2
2044	2083	2
2207	217	6
1840	1294	2
1275	1559	2
3402	1641	2
3219	465	2
1162	430	2
1796	2044	2
2911	3782	2
152	245	2
3660	2634	2
1113	1666	2
3414	2542	2
2450	780	2
3262	1307	2
81	1510	2
2404	3090	2
3067	3533	2
3682	932	2
371	2676	2
3674	104	2
1482	675	2
2131	2760	2
536	3128	6
2279	1252	2
2782	2546	2
34	756	2
1736	41	2
3122	1974	2
440	3715	2
2491	3741	2
2209	1837	2
1491	3804	2
1358	716	2
289	450	2
1312	98	2
2573	105	2
1872	729	2
1611	58	2
973	756	2
155	3616	2
2301	217	6
2998	3167	2
2940	224	2
3826	596	2
3531	1283	2
3099	2837	2
1827	465	2
3451	2230	6
2190	3001	6
1915	134	2
3603	668	2
3733	157	2
2925	3336	2
3752	687	2
2323	408	2
1643	421	2
2306	98	2
3699	3123	2
813	3793	2
3803	756	2
2997	461	6
2861	127	2
3684	347	2
2361	1576	6
3786	2371	2
3155	3335	2
3334	950	2
1653	3188	2
491	3146	2
709	684	2
41	1048	2
1788	2760	2
3293	69	2
1947	2211	2
1954	1413	2
2348	1780	2
3207	96	2
1332	2815	2
1962	3178	2
549	652	2
1170	2283	2
3772	84	2
3771	2429	2
1515	3834	2
2007	2490	2
3657	3848	2
1850	2713	2
3851	1485	2
3499	318	2
1103	3503	6
630	1767	2
2476	1252	2
3278	3611	2
119	1527	2
424	461	6
865	1184	2
701	1264	2
3569	558	2
2285	36	2
1140	132	2
2589	2895	2
888	1576	6
434	25	2
3719	292	6
2822	1307	2
314	2610	2
405	1347	2
1887	1731	2
803	238	2
1287	168	2
2934	2023	2
2308	1446	2
3156	3163	2
2505	781	2
1506	168	2
559	1716	2
1612	1321	2
218	643	2
3239	3098	2
350	1592	2
1563	724	2
3853	347	2
3002	238	2
2621	2259	2
1630	1908	2
3573	359	2
3564	1902	2
1231	359	2
3206	1648	2
3801	25	2
2942	2597	2
2059	2296	2
2325	231	6
3850	3839	2
37	34	2
842	1436	2
3840	111	2
916	756	2
2810	1866	2
3023	1143	2
3735	2405	2
2032	845	2
1567	196	2
3256	760	2
127	2318	2
888	2191	2
1782	2154	2
3421	454	2
2373	2408	2
2879	2481	2
1518	3838	2
3214	175	2
863	2847	2
2996	3175	2
2173	2646	2
2813	2491	2
327	3366	2
3377	650	2
444	443	6
1	1493	2
1824	364	2
3555	3853	2
1810	1338	2
1745	3526	2
1323	941	2
241	2529	2
2890	756	2
2758	2133	2
131	2947	2
655	392	2
2370	2631	2
1707	853	2
1501	664	2
2843	604	2
157	3081	2
2420	1132	2
589	250	6
1749	3593	2
684	2699	2
2469	1775	2
2193	668	2
1694	98	2
789	604	2
2415	1260	2
1479	3384	2
1299	96	2
3071	302	2
1835	2591	2
823	96	2
2853	3403	2
2637	3389	2
2124	1405	2
1142	1639	2
3007	764	2
3015	2529	2
43	2423	2
840	1013	2
3655	364	2
2315	3217	2
390	649	2
1723	1622	2
2250	2631	2
2458	3258	6
2483	347	2
3344	916	2
2134	2740	2
1212	947	2
705	1264	2
1321	1148	2
1821	1299	2
3079	1450	2
474	831	2
1586	2529	2
1147	330	2
1953	2089	2
1009	752	2
2638	2713	2
3339	1974	2
1485	69	2
3559	2015	2
1831	2754	2
3859	2469	2
2752	2252	2
3484	2577	2
114	1057	2
769	2211	2
2844	1473	2
188	1558	2
697	592	2
3376	1260	2
