1076
381	568	40
2066	1714	70
866	107	6
451	1144	8
1757	1055	41
717	278	7
2470	1060	6
2992	318	37
335	170	6
2195	94	15
77	2119	77
210	2232	9
543	392	6
3112	233	16
2803	1828	16
337	1827	36
2202	185	81
717	763	46
823	138	37
1093	1098	20
471	1825	46
1639	747	6
1129	2126	6
1281	814	7
2471	572	45
768	314	22
886	3001	70
831	548	6
2478	1922	76
884	270	40
998	70	22
200	147	7
1411	1567	81
1711	536	15
1141	216	45
2318	70	22
3475	167	41
677	799	81
1865	105	16
2246	1493	7
1364	3200	36
67	478	117
1315	1543	9
1767	206	15
131	137	37
301	1724	40
10	1144	8
1603	1947	203
2451	362	6
200	970	7
1120	222	40
1153	76	22
1943	314	20
183	1014	46
2145	0	20
1041	1686	7
513	155	40
1004	377	9
951	1098	22
301	270	23
696	1459	133
185	1057	8
773	667	37
87	1298	36
1134	216	45
823	1914	146
469	1098	93
168	2395	12
484	558	7
2858	106	6
584	436	11
1020	1338	16
1410	290	40
270	1127	40
2868	112	7
593	441	16
1249	182	8
74	1623	8
240	2857	36
455	799	16
1371	401	7
3455	2131	7
301	381	40
1393	89	22
1947	3201	108
131	2427	146
2834	2012	46
801	400	36
18	624	9
894	316	36
1859	45	15
59	2601	70
1848	2529	36
245	1144	8
1177	744	45
809	696	22
484	210	16
212	72	40
348	1144	8
2791	3495	100
1513	746	7
243	1456	9
1674	582	6
1138	1537	46
970	741	7
1682	134	40
1286	633	16
1921	2656	76
1289	468	22
398	1497	12
614	142	15
1932	149	22
1241	1098	20
2424	167	41
919	1341	133
831	732	7
2796	802	16
18	483	9
2171	342	45
398	865	12
1312	978	6
992	216	45
279	1067	6
46	134	39
513	1682	40
2149	3114	36
806	477	117
1595	1061	6
542	2245	6
1331	1183	88
897	274	77
3077	1861	6
1714	684	70
634	134	39
494	1153	36
763	0	22
1364	362	6
1736	868	45
160	696	22
53	366	6
735	938	46
189	2197	7
2110	3339	6
212	1874	37
3003	2546	9
178	2242	9
232	2	46
1891	107	6
559	136	22
154	513	40
210	955	9
1387	744	45
2487	1230	7
722	339	46
31	2492	12
1966	342	45
592	149	22
643	260	87
2889	270	37
993	167	45
387	377	9
2781	1521	16
468	1022	61
1689	226	20
1426	2425	6
1304	2019	22
787	939	16
1474	524	16
270	1321	23
265	1022	22
3361	3126	7
17	210	16
1322	1658	9
3166	317	46
1141	468	22
1970	572	45
2392	76	22
1974	76	22
427	178	16
809	89	22
1952	167	41
