878
3503	133	39
2209	4423	25
3551	218	11
619	86	26
1371	1029	207
3541	527	100
3285	1234	100
1542	1543	11
3037	86	26
3077	218	101
4380	343	103
1220	86	26
4578	4633	86
1087	206	69
3193	1189	188
460	206	69
3654	49	17
1254	49	17
4041	86	26
261	49	17
1761	527	100
1642	49	17
2052	1058	134
4327	88	10
4552	218	11
1513	49	17
1779	206	84
3771	49	17
1757	88	133
3861	3597	210
4383	86	26
3983	81	134
3837	1029	207
3225	206	125
752	49	17
2741	86	26
4041	133	39
439	206	74
1503	206	108
3094	3664	215
73	1951	182
1682	1901	25
1138	954	11
2104	343	103
2756	4665	42
1344	1189	188
3865	16	134
3348	667	101
3102	1612	165
2140	49	17
378	841	42
2583	86	26
3289	88	10
654	49	17
1737	49	17
529	27	27
1245	206	92
2256	206	92
3355	2678	32
2170	88	10
278	343	134
1238	206	69
1023	88	10
897	3738	182
1529	88	27
1320	328	147
1059	86	26
3208	49	17
3538	206	74
1074	507	100
2900	1697	105
1351	280	27
1304	86	26
2174	647	32
2408	289	43
3631	161	159
967	1307	27
2830	1025	100
4318	1189	186
3332	278	11
2855	86	26
647	86	26
3628	218	101
130	1224	103
2198	88	27
595	49	17
2831	49	17
3840	86	26
3019	343	103
3309	88	27
73	49	17
681	49	17
920	86	26
1232	1248	147
134	27	10
324	86	26
3630	490	95
4387	49	17
1228	648	114
2596	548	59
3576	2842	42
3192	957	11
764	218	42
3429	206	84
870	206	62
1039	395	101
3960	206	92
2434	2349	163
1686	1259	52
2592	2378	182
1987	49	17
2377	2157	183
1766	206	76
942	206	123
1843	218	42
1801	576	95
597	206	76
3270	2044	93
3132	648	114
1238	88	27
1552	49	17
838	88	27
3796	206	144
2065	81	23
321	27	27
1175	88	68
380	86	26
227	206	123
1827	86	26
4390	576	95
290	505	11
2719	206	125
1109	3165	114
1578	2635	160
1823	88	27
3718	1189	188
4245	576	95
2781	88	48
244	347	11
2959	1504	10
3766	206	177
304	86	26
202	206	76
2866	49	17
883	667	11
1675	608	105
1426	3826	71
1803	218	11
530	49	17
1815	206	62
2415	1432	114
778	3215	11
3037	49	17
3152	253	186
522	1183	131
3561	2668	57
402	608	105
3902	206	69
1690	250	155
3820	576	95
3365	86	26
1312	88	27
2709	86	26
3730	88	68
157	88	10
3780	4223	166
