170
1337	588	12
1337	588	13
1338	573	12
1338	573	13
1339	1340	12
1339	1340	13
324	1181	12
324	1181	13
324	1181	13
324	1181	12
1341	606	13
1341	606	12
1342	519	12
1342	519	13
1342	519	13
1342	519	12
1343	501	13
1343	501	12
1344	542	13
1344	542	12
1092	1345	13
1092	1345	12
1346	1109	13
1346	1109	12
1347	935	13
1347	935	12
1348	586	13
1348	586	12
1120	567	12
1120	567	13
1349	1350	13
1349	1350	12
1351	1345	12
1351	1345	13
242	1123	13
242	1123	12
288	1066	13
288	1066	12
1352	1353	12
1352	1353	13
1354	1355	12
1354	1355	13
1344	542	12
1344	542	13
288	1066	12
288	1066	13
1356	487	13
1356	487	12
1412	1413	4
1412	1413	5
498	489	5
498	489	4
1414	489	5
1414	489	4
1415	565	5
1415	565	4
1416	1417	4
1416	1417	5
1418	771	4
1418	771	5
1419	513	4
1419	513	5
541	497	4
541	497	5
1415	565	4
1415	565	5
1412	1413	4
1412	1413	5
498	489	5
498	489	4
1414	489	5
1414	489	4
1415	565	5
1415	565	4
1416	1417	4
1416	1417	5
1418	771	4
1418	771	5
1419	513	4
1419	513	5
541	497	4
541	497	5
1415	565	4
1415	565	5
1427	1428	11
1427	1428	10
1429	684	11
1429	684	10
1430	684	10
1430	684	11
1431	689	10
1431	689	11
1432	684	10
1432	684	11
1433	684	10
1433	684	11
1434	684	11
1434	684	10
1430	684	11
1430	684	10
1435	684	10
1435	684	11
1337	588	12
1337	588	13
1338	573	12
1338	573	13
1339	1340	12
1339	1340	13
324	1181	12
324	1181	13
324	1181	13
324	1181	12
1341	606	13
1341	606	12
1342	519	12
1342	519	13
1342	519	13
1342	519	12
1343	501	13
1343	501	12
1344	542	13
1344	542	12
1092	1345	13
1092	1345	12
1346	1109	13
1346	1109	12
1347	935	13
1347	935	12
1348	586	13
1348	586	12
1120	567	12
1120	567	13
1349	1350	13
1349	1350	12
1351	1345	12
1351	1345	13
242	1123	13
242	1123	12
288	1066	13
288	1066	12
1352	1353	12
1352	1353	13
1354	1355	12
1354	1355	13
1344	542	12
1344	542	13
288	1066	12
288	1066	13
1356	487	13
1356	487	12
1427	1428	11
1427	1428	10
1429	684	11
1429	684	10
1430	684	10
1430	684	11
1431	689	10
1431	689	11
1432	684	10
1432	684	11
1433	684	10
1433	684	11
1434	684	11
1434	684	10
1430	684	11
1430	684	10
1435	684	10
1435	684	11
1458	1272	93
1463	1272	124
