189
1316	1315	0
1199	4273	0
3522	1162	0
169	822	0
215	1947	0
4445	82	0
3135	3134	0
2326	2325	0
1395	2987	0
2652	814	0
689	36	0
1213	1212	0
0	1946	0
2632	2040	0
390	2421	0
4842	2063	0
2860	2377	0
32	1775	0
3269	2077	0
1023	543	0
3491	2286	0
794	610	0
540	3996	0
3614	1466	0
2483	1845	0
3267	3522	0
1551	927	0
1911	1910	0
215	214	0
438	437	0
1082	2957	0
1248	1213	0
1635	4845	0
2366	403	0
2769	1819	0
1901	115	0
2583	3776	0
3792	3791	0
1001	1582	0
256	2902	0
215	1113	0
3748	3747	0
2507	2665	0
1845	2169	0
3990	1576	0
3042	1213	0
375	374	0
3652	821	0
2158	2157	0
425	424	0
2348	576	0
2421	1406	0
554	553	0
1106	1105	0
1819	2079	0
2553	508	0
887	886	0
1470	1469	0
3970	16	0
1955	2474	0
1403	1402	0
188	1941	0
1551	2730	0
1376	1375	0
2421	1466	0
4815	4056	0
2829	622	0
1113	215	0
544	543	0
729	728	0
2400	4394	0
2042	3382	0
2468	196	0
1582	1001	0
4575	612	0
5006	2259	0
1874	1873	0
64	218	0
860	3914	0
440	2226	0
746	745	0
1424	1751	0
736	4958	0
414	2241	0
167	925	0
3597	215	0
49	48	0
4373	4945	0
1501	1500	0
1450	16	0
848	847	0
817	1517	0
1658	2224	0
3499	1269	0
1381	3617	0
4086	1861	0
1461	3848	0
94	3424	0
2576	2796	0
189	2296	0
4554	3412	0
3	2570	0
3483	2403	0
402	2336	0
3904	1285	0
1381	1707	0
2532	2531	0
228	512	0
442	183	0
255	3095	0
3156	34	0
2226	191	0
1720	1438	0
16	2108	0
2063	915	0
857	2404	0
672	2665	0
4023	4022	0
1465	1406	0
1300	2673	0
2403	3483	0
2256	2521	0
685	3971	0
191	2226	0
3233	513	0
2407	2373	0
4742	971	0
512	320	0
3044	77	0
1820	1600	0
3320	3319	0
171	170	0
533	821	0
1907	1906	0
1478	1477	0
1922	1199	0
1114	2687	0
3552	3543	0
553	1143	0
1709	2252	0
1238	4797	0
2951	1556	0
1310	2469	0
1907	3483	0
3240	1678	0
267	2279	0
3451	2041	0
2377	2376	0
3343	889	0
4643	1403	0
508	2553	0
4860	3256	0
2812	2994	0
3535	3534	0
4556	649	0
4608	612	0
3755	53	0
3124	1526	0
1555	3898	0
1901	34	0
944	943	0
1738	3224	0
2760	3897	0
4822	3336	0
1817	2245	0
1433	3250	0
1462	203	0
1979	4231	0
714	713	0
2859	4763	0
3932	3931	0
270	4667	0
4531	4512	0
3381	1033	0
1968	802	0
787	786	0
3095	2902	0
1695	1694	0
3910	833	0
4035	130	0
334	333	0
1428	4998	0
1934	2167	0
3004	3003	0
2615	358	0
2307	117	0
918	2060	0
4014	3588	0
882	881	0
