72
11579	7175	2
7175	11579	3
6856	11580	3
11580	6856	2
11581	11582	2
11582	11581	3
11583	11584	2
11584	11583	3
7443	11585	2
11585	7443	3
7175	11579	3
11579	7175	2
11580	6856	2
6856	11580	3
11586	11587	2
11587	11586	3
11582	11581	3
11581	11582	2
364	11588	3
11588	364	2
11585	7443	3
7443	11585	2
11584	11583	3
11583	11584	2
11587	11586	3
11586	11587	2
1458	11589	3
11589	1458	2
11588	364	2
364	11588	3
11590	11591	3
11591	11590	2
11591	11590	2
11590	11591	3
11589	1458	2
1458	11589	3
11579	7175	2
7175	11579	3
6856	11580	3
11580	6856	2
11581	11582	2
11582	11581	3
11583	11584	2
11584	11583	3
7443	11585	2
11585	7443	3
7175	11579	3
11579	7175	2
11580	6856	2
6856	11580	3
11586	11587	2
11587	11586	3
11582	11581	3
11581	11582	2
364	11588	3
11588	364	2
11585	7443	3
7443	11585	2
11584	11583	3
11583	11584	2
11587	11586	3
11586	11587	2
1458	11589	3
11589	1458	2
11588	364	2
364	11588	3
11590	11591	3
11591	11590	2
11591	11590	2
11590	11591	3
11589	1458	2
1458	11589	3
