1981
29137	10660	8
24699	15928	1
8059	3577	8
21143	6112	1
21067	56	1
33616	1851	1
12436	5209	1
37934	7559	1
7637	24079	1
27090	11664	1
27662	12319	2
16328	931	1
35739	221	4
25282	2057	1
18182	5620	1
30298	9913	1
36194	6626	1
15978	5516	1
39413	16133	1
19283	19282	1
32126	5186	15
26396	15639	1
14056	214	10
34865	14081	8
38867	4203	2
37226	19245	8
8669	8668	2
17354	1055	1
34567	14489	2
11571	5031	1
36253	9194	1
26584	77	1
19600	5878	1
21325	27157	1
37161	500	8
13042	11467	1
22474	17879	1
19285	13385	1
8925	15686	1
14568	1277	1
20492	5765	1
16632	7249	1
40412	27110	1
32816	21620	1
23218	4944	1
28164	22556	1
14304	33068	2
25405	4192	2
21242	1080	15
40374	29585	2
38274	723	1
31162	40647	1
40793	2744	1
38623	30537	2
16414	7649	2
30060	2107	1
3721	138	1
36605	30434	8
721	4626	1
20025	3160	10
22699	16058	1
25397	17490	8
23170	394	1
37909	1525	1
11678	7020	1
12145	1459	4
27555	27622	2
31881	214	10
25851	4696	8
4443	18784	1
35325	28565	2
18622	2548	1
16187	9105	4
10529	8987	2
9914	1080	15
22299	6786	1
30545	12705	1
22964	8531	2
2701	2700	1
17858	331	8
29894	408	1
35472	8724	1
16335	16334	1
39766	3665	2
29523	756	1
11996	22228	4
35837	8342	1
10460	5892	2
39975	11965	1
16149	19569	2
18876	435	4
20184	22062	1
18501	26086	1
20332	204	4
13939	3900	2
38090	3312	2
6724	965	1
40396	8684	1
4210	1492	1
14815	14814	2
26489	38	1
31383	23475	1
5165	5164	1
1530	1529	1
21567	29467	1
26121	26120	1
19326	17869	1
37669	433	1
35863	11168	1
30011	4404	1
12101	2830	8
28950	180	1
34493	13445	2
6638	10461	1
31966	2084	10
35413	856	1
25794	15928	1
23875	10608	1
2251	2250	1
26236	965	1
40642	30744	1
11729	17095	1
40498	2771	1
33576	26499	1
29932	15599	1
21730	10512	1
4718	18667	1
1926	4308	2
34710	4591	1
2322	19040	1
5731	12894	1
6118	7244	8
9179	7869	2
4269	2955	1
39602	180	1
5347	5183	1
28051	756	1
3039	20833	8
38712	3312	2
31438	4469	8
30160	485	1
16876	87	1
32006	11628	15
33110	9118	1
37925	1427	1
26668	21811	1
35721	3830	1
38902	35265	1
37591	6628	2
29390	233	10
8750	843	1
38601	2274	1
9357	31666	1
19373	23720	1
13951	965	1
40786	39939	8
22124	18847	1
12450	2818	1
21673	19785	1
1890	11858	2
31682	2799	2
14411	24908	2
31705	180	1
32752	4749	2
11520	37401	8
29477	105	1
28078	32407	1
24964	18064	1
37475	29711	2
25657	1265	1
20469	15133	2
1445	3521	1
20238	4677	1
21920	2632	1
40588	22043	1
32179	3135	4
12793	25854	2
18421	2706	2
32395	24233	1
7913	14268	10
22230	6138	2
19118	2830	15
25513	26406	1
15027	3882	4
11853	18731	1
33111	3245	1
30212	16581	1
36666	12086	1
5038	5593	1
23303	6205	1
29613	37788	1
11750	11749	2
40420	22459	1
21926	23688	1
16236	3135	4
4194	23715	8
7230	3985	1
4514	1885	4
31056	2615	8
14327	4068	10
17869	7189	1
24924	8987	2
33536	26147	2
7816	6261	1
24778	24777	8
12658	3611	1
4422	4490	1
31281	12032	8
5850	274	1
2610	2609	8
35894	3632	1
78	10592	1
31696	1080	15
15525	4135	1
9824	28682	1
27777	965	1
36487	214	10
27399	17451	2
19651	9988	2
35326	24820	1
35756	37170	1
36358	36116	1
19476	157	1
8533	26912	1
17388	2495	2
22414	4027	1
37817	13694	1
25142	4203	2
16986	16985	8
38605	22538	8
19569	20221	1
6249	5502	1
35296	7879	1
13013	14513	8
22050	13050	15
34099	1080	15
3541	25390	10
29871	413	1
22743	965	1
796	221	4
38046	485	1
7649	145	1
27257	3451	1
2602	10166	8
6545	2653	8
3016	1952	1
4979	4421	1
37124	31625	8
33719	8774	1
23323	5235	2
1724	20385	1
