17986
0	1	0
2	3	1
4	5	2
6	7	3
8	9	4
10	11	5
12	13	6
14	9	4
15	9	4
16	17	7
18	19	8
20	21	9
22	23	0
24	9	4
25	26	10
27	28	11
29	30	9
31	32	12
33	34	6
35	36	13
37	38	0
39	9	4
40	41	14
42	43	3
44	45	15
46	47	16
48	49	6
50	51	17
52	43	3
53	54	18
55	56	19
39	57	3
58	59	19
60	61	20
62	63	1
18	64	8
65	66	1
67	68	21
69	70	22
71	72	23
73	74	16
75	76	24
77	78	25
79	80	16
81	82	14
83	84	3
85	86	26
87	88	6
89	5	27
90	57	3
91	92	28
93	94	15
95	96	29
97	98	6
99	100	6
101	5	2
102	103	30
104	105	16
106	9	4
107	13	6
108	109	31
110	111	32
112	113	7
114	115	0
116	117	33
118	119	7
120	121	19
122	123	34
124	125	35
126	127	36
128	129	22
130	131	37
132	26	38
133	134	39
135	136	22
137	138	40
139	140	7
141	142	15
20	143	8
15	57	3
144	145	11
146	147	6
148	149	22
150	151	41
152	153	0
154	155	40
156	157	42
158	159	16
160	161	43
162	163	42
164	165	44
166	167	45
168	169	12
170	171	46
172	173	16
174	175	29
176	177	24
178	179	8
180	181	45
182	183	32
184	185	16
186	187	47
188	189	7
190	191	48
192	26	10
193	5	49
194	5	50
195	11	51
196	197	22
198	199	36
200	201	7
168	202	52
203	204	46
17	201	6
205	206	15
207	9	4
208	167	45
209	210	16
21	211	53
212	71	40
213	214	54
215	216	45
217	218	55
219	220	56
221	222	57
223	164	58
224	26	38
225	226	54
227	26	10
228	229	9
230	42	7
231	5	59
232	233	16
234	92	28
235	236	19
167	237	60
238	76	61
239	240	62
241	5	63
242	243	16
244	26	38
245	246	19
247	248	64
249	5	27
227	250	16
251	252	15
253	254	33
255	26	65
256	206	15
257	258	3
259	260	66
168	261	12
262	260	66
263	9	4
245	264	8
265	266	22
267	9	4
268	269	67
270	271	68
240	272	7
273	206	15
274	275	69
276	277	70
278	279	6
280	5	50
281	282	71
283	284	3
87	9	4
285	95	72
197	286	73
287	197	22
288	289	74
290	154	40
290	291	68
292	293	75
294	92	28
295	296	62
297	9	4
298	299	29
300	301	57
302	9	4
303	92	28
304	134	39
305	105	16
61	5	27
306	307	9
116	5	50
308	309	26
310	269	30
311	312	76
313	314	22
315	316	36
68	26	10
317	167	45
155	318	40
319	274	77
320	314	22
321	322	30
323	94	15
324	325	62
326	314	22
327	270	57
328	92	28
329	26	38
330	331	78
332	92	28
333	334	36
335	336	79
337	92	28
338	5	80
339	340	81
341	342	45
24	18	16
343	9	4
31	344	12
345	5	82
346	92	28
347	114	22
348	349	19
107	350	6
351	9	4
246	352	6
353	354	75
355	356	8
175	174	29
168	357	12
358	26	10
359	360	45
361	5	83
33	362	6
159	363	19
364	198	6
365	366	35
279	367	36
162	368	64
369	314	20
370	371	36
172	233	16
372	163	84
373	210	16
374	375	70
376	177	22
377	252	15
378	206	15
379	380	7
381	382	68
383	384	19
385	386	43
387	388	9
389	164	58
390	276	70
391	9	4
392	80	16
393	75	71
243	394	9
395	396	34
397	5	50
398	399	12
400	26	38
401	402	6
403	404	54
405	57	3
92	406	85
407	26	38
408	129	24
409	69	47
410	411	18
412	5	86
413	110	8
414	89	22
415	92	28
416	417	69
418	260	87
146	210	16
419	164	58
233	420	9
421	422	46
423	239	9
335	424	79
425	258	3
131	230	68
426	5	83
270	301	37
350	427	7
428	252	15
429	0	22
377	0	22
430	26	38
31	431	12
432	433	20
83	434	3
435	206	15
417	436	11
437	76	22
232	367	46
299	438	29
439	440	88
441	442	5
443	444	89
130	270	37
445	92	28
432	446	20
377	214	22
