75
1422	1421	84
407	1240	0
0	427	78
649	390	38
392	886	98
257	258	68
798	661	0
243	626	123
744	745	108
823	1528	0
75	2	9
320	535	9
91	486	56
506	113	0
634	918	46
1315	1108	46
599	598	105
699	1227	34
246	245	46
4	1044	46
657	1265	98
1501	574	31
929	310	154
1470	1387	9
299	918	9
618	617	145
126	856	9
440	530	74
77	1560	128
789	1082	46
207	524	9
1529	825	31
596	440	46
31	621	13
428	317	9
68	749	94
1051	184	9
119	131	38
661	635	46
734	998	94
131	119	152
131	119	94
180	833	46
275	256	46
379	1128	91
1338	959	67
243	791	105
107	626	34
980	472	123
1549	1491	31
790	1122	99
527	589	46
814	1217	9
1033	610	9
837	562	13
596	595	46
1058	949	31
130	563	38
1339	317	9
324	212	91
305	281	133
611	610	9
663	628	0
901	317	9
1073	1147	171
1382	800	51
115	1529	100
611	791	9
494	194	9
998	831	9
146	832	49
1374	800	9
628	663	9
150	834	55
1480	854	46
