450
847	3735	56
49	1837	64
915	545	87
821	1297	65
256	167	65
1123	2505	216
3156	193	16
2833	3933	129
581	290	16
2529	4177	55
682	681	16
343	1759	28
2087	2571	47
1874	3968	67
2171	3683	55
4481	4512	55
2001	2046	33
1986	2752	129
3636	3407	45
417	2886	65
79	1766	16
245	1293	65
66	3712	51
4524	195	55
3238	2805	65
3127	2270	41
528	2783	16
116	3728	45
49	3232	64
512	2032	65
436	2331	56
1709	1341	47
688	1483	138
3715	2381	30
435	857	47
1817	1634	16
3462	2002	91
89	532	16
2244	1288	40
2597	4161	28
1204	3712	51
325	1528	16
3470	774	172
481	1519	30
179	1890	51
4506	2186	28
4349	3014	178
113	794	51
3969	427	28
66	2139	51
3012	2068	33
1267	1084	16
837	668	16
1516	1515	56
512	1723	65
49	3964	64
1070	820	16
1778	2725	56
343	4011	28
113	1686	51
447	100	16
21	1056	16
275	2174	41
122	1062	130
2220	3015	138
714	544	91
469	468	91
2184	1801	172
2171	1243	55
1201	3942	145
81	2860	28
457	2641	56
3034	3407	45
256	2425	65
1912	4410	16
2899	1214	55
780	2246	47
4232	1111	51
66	2093	51
4173	1589	129
4000	3240	40
915	569	87
989	373	28
49	556	64
256	3205	65
2612	2560	56
1892	3550	174
512	983	65
3926	548	16
1698	1445	56
706	342	91
46	2725	16
1895	643	16
3738	1357	30
17	216	190
1018	672	16
812	1549	55
296	2940	55
960	672	16
3097	25	28
4349	1661	178
1058	2445	28
2087	1068	33
3449	3448	16
664	2551	41
49	2075	64
1022	715	30
759	425	16
3468	451	55
2292	1260	143
3052	243	142
2348	1177	56
1178	3772	16
81	4432	28
343	3370	28
1869	2726	33
1201	4652	145
2827	3221	121
417	55	65
2899	2318	55
2569	2365	47
1514	847	33
1460	4049	47
1161	1427	51
66	3333	51
4533	4513	28
2087	2391	47
256	2974	65
224	2176	16
740	1244	138
1370	1058	178
882	16	111
3156	1885	16
28	2688	91
2590	3386	129
1514	93	47
2730	1226	41
2244	364	40
1777	2527	91
256	3377	65
42	55	16
921	432	41
512	1405	65
2899	3180	55
2278	1948	55
235	1324	16
1771	3720	129
236	3059	56
785	1010	56
393	846	138
4214	2704	172
733	415	47
140	3184	41
1799	1129	16
1058	3350	28
512	1766	65
3012	1068	33
108	2035	56
1181	1031	56
122	3793	130
6	3377	130
42	399	16
3858	81	111
1548	4244	28
1396	3681	16
194	3617	55
16	77	51
3926	205	16
3612	1631	172
1873	2312	135
699	1559	16
49	2854	64
459	1278	16
2171	1398	55
842	569	154
27	1679	51
528	769	16
1986	2752	45
4435	4658	28
503	4470	28
81	2065	51
3147	1235	143
122	197	130
1161	214	51
648	2320	41
263	264	56
406	407	56
49	667	64
969	4403	28
1625	3040	55
961	1282	56
46	993	16
4276	343	154
512	3765	65
1315	418	56
106	2835	56
1058	669	51
648	1111	41
648	973	41
1178	3317	16
3238	3369	65
542	2562	28
3711	2703	55
2091	2455	41
1088	425	16
1144	2047	56
528	3185	16
866	4389	138
2671	3745	45
256	398	65
122	548	130
1588	1921	55
664	2143	41
301	3914	28
2569	1408	47
1460	3569	47
733	404	47
329	1445	16
1156	2778	47
4171	2090	41
447	1703	16
1054	969	28
2225	4290	172
611	610	16
996	3643	16
1702	1856	16
2429	4050	89
804	99	56
46	769	16
224	3226	16
528	2539	16
461	231	138
4270	2389	65
512	3516	65
664	103	41
81	3983	28
3491	3704	129
110	1685	56
529	140	56
3187	3852	89
882	2117	65
1954	207	56
2092	2806	178
806	1857	47
224	509	16
301	3863	28
4415	815	154
3095	16	178
2457	2314	28
117	873	28
648	1072	41
3575	3422	30
49	383	64
66	342	51
49	4351	64
648	234	41
2185	2121	55
3730	1987	30
8	618	56
2899	1557	55
1146	1838	56
301	1899	28
3400	202	47
1532	1297	73
256	399	65
1326	4170	28
49	4621	64
829	2603	28
2171	477	55
3636	1673	45
4056	3280	143
1532	3263	73
1097	2560	89
821	2178	65
2899	509	55
866	3037	138
27	300	51
21	32	16
3905	191	187
813	380	47
2771	1248	47
3245	202	55
512	3525	65
2092	4233	172
3411	80	16
3188	207	56
896	4064	55
2518	848	56
417	941	65
4668	3059	55
4353	4352	28
733	448	47
95	1319	91
81	4378	28
400	1129	56
1058	4646	28
1498	931	56
4469	99	30
2369	2026	56
678	858	30
581	2168	16
2651	1257	16
8	1649	56
2122	1552	47
1071	883	16
250	2407	28
325	642	16
3398	1821	56
1054	1756	28
572	1873	47
3851	167	212
1939	2368	56
733	1112	47
3389	2334	56
2171	1536	55
3014	4369	28
461	2800	138
4668	3205	55
218	3045	28
3926	1163	16
2635	2099	178
3343	798	45
1709	1528	47
1830	1656	16
4295	110	91
274	2826	47
3196	2735	45
594	1927	33
1532	1136	73
546	4362	28
256	4188	65
770	1838	16
3274	1632	203
433	2780	89
140	2733	41
3073	2668	55
42	1129	16
929	928	56
4524	1012	55
66	3715	51
17	1224	190
2684	3066	45
3364	418	16
16	2008	51
3086	724	154
1197	2036	30
2559	1569	30
284	187	65
49	975	64
4232	1530	51
989	503	28
179	145	51
881	95	56
287	3359	40
989	31	28
1302	2552	16
2312	1964	56
3343	1844	45
1346	414	16
664	110	41
740	1957	138
647	2712	91
2847	244	55
325	1614	16
915	216	87
740	3810	138
1204	397	51
158	18	45
2611	217	30
2884	1606	143
17	301	190
1714	1299	91
3468	1001	55
294	1042	41
3033	243	89
3926	3016	16
648	1900	41
3196	3154	129
280	452	82
417	940	65
3839	2083	33
16	300	51
3502	694	30
256	1866	65
877	4141	65
3163	4104	16
512	1336	65
1799	270	16
648	1342	41
1054	31	28
3133	1673	129
42	15	16
49	4307	64
1425	99	47
433	998	89
1702	4451	16
2875	1531	33
560	95	56
562	244	56
88	1544	137
1404	2393	51
3161	2545	203
1689	1925	47
997	1938	16
16	4020	28
2185	2212	55
2635	29	178
2587	2367	47
648	1530	41
1709	80	47
1373	591	16
2322	3852	55
714	713	91
2001	418	47
1849	2504	73
2312	2778	56
2899	1020	55
3454	2015	16
2701	3409	47
3839	495	33
2091	1611	41
3334	1356	137
2092	2185	172
461	2229	138
66	2454	51
512	719	65
4091	3428	89
3086	2316	154
66	384	51
140	1997	41
269	3780	28
280	1053	51
3161	3570	203
250	3211	28
594	2047	47
821	557	65
16	2134	28
140	665	41
837	1474	16
1283	757	56
447	2824	16
1459	2729	16
2248	185	56
1071	1010	16
832	714	55
2486	215	56
648	2922	41
3351	606	135
1060	4164	56
66	2549	51
