203
12751	12750	0
12617	12753	0
1013	9305	14
12758	12757	0
12761	12760	0
5559	5471	0
12764	12763	11
12765	7495	0
10490	12766	0
4558	12767	0
12769	10871	0
3602	12770	11
367	10212	0
7587	9806	0
1649	12143	6
209	12779	0
1101	7745	0
9610	12780	0
12787	12788	0
10535	12789	0
1089	12791	0
12797	12798	0
133	12800	0
7760	12806	0
12807	12808	0
869	12809	6
1579	12810	0
8143	12811	0
12814	12815	0
4455	12817	12
7946	3049	0
1073	7531	0
12818	12819	0
110	12820	6
5511	12821	0
12825	12824	0
12827	12826	0
4686	12828	0
12832	12831	0
8625	12833	0
12834	570	0
12836	12837	0
900	12838	0
12839	12840	0
515	12841	12
5062	2595	0
1110	12842	11
5250	9857	0
12845	12844	0
702	12846	0
5297	3199	0
12850	12849	0
4747	7323	0
12853	5293	0
1731	12155	0
5379	12854	11
207	12855	6
12856	12857	6
1513	12858	12
12859	12356	0
2685	1257	0
437	12860	0
12862	12863	0
437	12864	0
1110	12865	11
149	12866	0
5927	12870	0
12871	5555	11
149	12873	0
12874	12875	11
1295	2620	14
12880	1486	0
5224	12881	0
3548	12882	0
12885	12886	0
12889	11667	0
3693	12890	0
6500	12891	0
10799	333	0
3021	12892	0
1180	12893	0
2742	12897	0
900	12898	0
5133	12899	0
12900	12901	6
9389	12902	0
12906	12905	0
2379	1705	0
5698	12907	11
4315	12175	0
12911	4155	0
2134	12912	0
6765	12915	11
12918	12917	0
11393	12919	0
12629	12920	0
7962	1649	0
11250	12924	0
12927	12926	0
5169	12928	0
12930	12929	0
8890	12931	0
6366	4247	0
9383	12935	0
2032	12940	0
12941	11383	0
11928	12944	6
367	12948	0
5379	12949	11
12950	12853	0
4570	11769	0
8945	12955	0
12958	12959	0
364	3661	0
12429	12961	0
47	12962	0
515	12963	12
5680	12964	0
1885	12965	0
515	12966	12
4982	12968	0
12569	12971	0
12972	6818	0
10311	12973	0
12974	12975	11
12981	12982	0
2326	12985	0
12986	12987	0
12989	9322	0
323	6482	0
702	12993	0
515	12996	12
1293	12997	0
12998	12787	0
1894	12999	0
13000	13001	0
13002	3240	0
4418	13003	0
13004	5761	0
3186	13007	0
9013	13009	0
2032	13010	0
1696	13014	6
9851	2385	6
13016	13015	0
1980	13017	0
3942	13019	0
2012	13022	0
13024	13023	0
13027	13028	0
13036	13037	0
1391	13038	6
10559	13040	0
535	13041	0
13042	13043	0
13045	13044	0
2399	13046	0
273	13047	0
13049	13048	0
13051	6485	0
13052	10013	0
13053	13054	0
6959	13055	0
8114	13056	0
2957	13057	12
13059	13058	0
13063	13062	0
4830	9063	0
13070	13071	0
5249	7145	0
463	13076	0
189	2314	0
13077	13078	0
166	2186	0
13079	13080	0
3437	13081	0
13083	13082	0
9082	13084	0
809	13085	0
1741	13086	14
13088	13087	0
13089	13090	0
77	13091	0
4455	13092	12
9400	4521	0
733	13093	0
207	13094	6
11	11639	6
4024	13095	0
4929	9268	0
13098	13099	0
9673	10201	0
13100	13101	0
2588	13105	0
13109	13108	0
3427	13110	0
13111	8655	0
367	13114	0
207	13115	6
11833	8935	0
268	13117	11
1013	12924	14
12	13122	0
