131
0	1	0
2	3	0
4	5	0
6	7	0
8	9	0
10	11	0
12	13	0
0	14	0
15	16	0
17	1	0
18	19	0
20	21	0
17	14	0
22	23	0
23	22	0
24	25	0
26	27	0
28	29	0
30	31	0
32	33	0
34	35	0
36	37	0
38	39	0
40	41	0
42	43	0
44	45	0
29	28	0
46	47	0
48	49	0
50	51	0
43	42	0
33	32	0
52	53	0
49	48	0
54	55	0
31	30	0
56	57	0
58	59	0
60	61	0
37	36	0
37	62	0
63	64	0
65	66	0
67	68	0
69	70	0
71	72	0
73	74	0
35	34	0
75	76	0
77	78	0
19	18	0
68	79	0
80	81	0
79	68	0
50	82	0
83	6	0
81	84	0
67	79	0
85	86	0
87	88	0
86	85	0
13	12	0
89	60	0
36	62	0
0	17	0
74	73	0
16	15	0
53	52	0
90	91	0
70	69	0
88	87	0
92	93	0
25	24	0
94	95	0
96	97	0
79	67	0
21	20	0
95	94	0
98	38	0
99	100	0
66	65	0
84	81	0
68	67	0
64	63	0
97	96	0
14	1	0
101	102	0
103	104	0
27	26	0
98	39	0
105	106	0
107	108	0
17	0	0
81	80	0
102	101	0
1	14	0
109	110	0
108	107	0
76	75	0
111	112	0
72	71	0
55	54	0
113	114	0
93	92	0
62	37	0
59	58	0
84	80	0
115	116	0
117	118	0
61	60	0
80	84	0
89	61	0
57	56	0
119	120	0
100	99	0
116	115	0
121	38	0
11	10	0
122	123	0
6	83	0
9	8	0
110	109	0
14	17	0
82	50	0
5	4	0
124	125	0
61	89	0
123	122	0
126	127	0
38	121	0
62	36	0
