2148
8005	721	21
3416	1817	26
5473	28	254
8006	238	160
1572	3778	26
10	3778	26
1232	1412	57
5694	5299	627
8007	1934	16
4833	2191	26
948	638	21
1070	1412	57
8008	1633	113
8010	543	26
8011	8012	300
7600	441	26
2044	42	21
1822	6892	75
893	364	61
314	521	136
5106	521	136
7009	576	498
6583	3550	26
5250	1193	41
5669	565	77
3332	5063	132
3332	811	164
8018	925	234
8019	1522	300
8020	122	26
750	1008	42
6388	1534	26
8022	201	28
2153	589	26
2531	811	21
5177	2808	34
5893	3657	26
1707	5945	57
3223	2359	51
1005	6049	21
7196	162	28
7110	168	14
1559	8026	300
5120	1704	132
28	4181	251
5984	8030	295
648	552	21
1384	3013	21
8032	879	28
8033	3055	34
3403	1113	21
4078	6073	45
1856	430	21
1065	107	28
1561	8012	633
5202	54	39
8038	2128	634
1162	875	77
553	7172	498
4291	1511	202
5617	1511	136
8043	925	234
7971	1187	3
5882	5508	57
8047	491	136
4404	195	16
4282	2328	34
8049	1522	6
8056	7	300
8057	7	324
6492	68	77
7594	3051	80
7812	757	28
8059	532	3
771	550	51
7588	918	164
8061	6689	243
3444	724	21
3748	3613	251
8062	1317	192
8063	1317	192
7243	4105	26
2132	3873	329
2436	2	41
882	441	21
5766	1716	42
8065	3212	21
2935	2762	21
4124	642	3
8066	4224	21
7982	2	41
8067	689	42
1872	352	26
8069	284	21
3437	1379	407
5241	616	164
8070	2164	42
146	1495	251
5324	7843	300
4507	1135	28
8074	6212	452
5062	1904	364
7194	3167	51
669	724	21
4260	105	70
916	1751	21
337	581	58
363	2927	132
8079	1724	3
8080	2967	58
8081	3200	3
2252	244	113
4069	3719	21
548	6751	21
8083	54	39
8084	1449	26
4752	8085	21
6726	1008	42
8087	1506	177
2420	1506	177
8088	5410	28
8089	125	164
409	278	58
4253	4689	41
5766	312	42
5438	107	28
1279	97	61
8090	925	234
7167	1222	247
8091	1522	6
8092	1522	324
1971	2220	42
8093	1897	243
8094	1102	14
1469	450	77
3798	5125	21
166	4234	51
8097	535	26
7455	2359	57
8099	1883	52
3711	3013	21
1918	76	55
1597	894	70
8100	4855	34
8101	755	160
4838	1412	51
8102	2	32
8103	8026	633
8104	2231	21
7255	1832	123
7977	1083	18
2606	2875	21
8109	8011	295
8112	244	113
5888	418	164
223	107	28
1576	4784	58
3823	962	16
3584	1861	36
7274	8116	32
6922	1511	202
1443	244	113
7486	739	3
8119	576	300
8120	1706	192
6324	8121	393
8122	1045	28
7525	2	41
8124	8123	26
