1661
11549	11550	1
11551	8149	1
11552	11553	1
11554	11555	1
6655	2870	1
3885	11556	1
11557	5508	1
11558	2327	1
5732	11559	1
7848	191	1
11560	3927	1
11551	8149	1
11549	11550	1
11561	222	1
7580	565	1
11561	222	1
11562	5007	1
11563	2025	1
11563	2025	1
5732	11559	1
11564	2064	1
11565	2543	1
11567	11566	1
11568	5048	1
11570	11569	1
11560	3927	1
6655	2870	1
11562	5007	1
11552	11553	1
11557	5508	1
11571	1318	1
11572	11573	1
11574	1756	1
11558	2327	1
9674	11575	1
11565	2543	1
11576	191	1
11571	1318	1
11576	191	1
11577	6260	1
7848	191	1
11578	4	1
11577	6260	1
9674	11575	1
11570	11569	1
11568	5048	1
7580	565	1
11578	4	1
11572	11573	1
11567	11566	1
11554	11555	1
4837	9807	13
4837	9807	13
9991	9807	13
9991	9807	13
11549	11550	1
11551	8149	1
11552	11553	1
11554	11555	1
6655	2870	1
3885	11556	1
11557	5508	1
11558	2327	1
5732	11559	1
7848	191	1
11560	3927	1
11551	8149	1
11549	11550	1
11561	222	1
7580	565	1
11561	222	1
11562	5007	1
11563	2025	1
11563	2025	1
5732	11559	1
11564	2064	1
11565	2543	1
11567	11566	1
11568	5048	1
11570	11569	1
11560	3927	1
6655	2870	1
11562	5007	1
11552	11553	1
11557	5508	1
11571	1318	1
11572	11573	1
11574	1756	1
11558	2327	1
9674	11575	1
11565	2543	1
11576	191	1
11571	1318	1
11576	191	1
11577	6260	1
7848	191	1
11578	4	1
11577	6260	1
9674	11575	1
11570	11569	1
11568	5048	1
7580	565	1
11578	4	1
11572	11573	1
11567	11566	1
11554	11555	1
10538	11592	8
11593	1840	8
11593	1840	8
11594	681	8
11594	681	8
10538	11592	8
4837	9807	13
4837	9807	13
9991	9807	13
9991	9807	13
11597	8645	6
11599	11598	6
11600	7108	6
11600	7108	6
11602	11601	6
11599	11598	6
11602	11601	6
11603	11604	1
11606	11605	1
11608	11607	1
7423	146	1
11609	3025	1
11610	1123	1
11611	2372	1
11612	3480	1
11614	11613	1
11615	1820	1
11617	11616	1
11618	87	1
11619	3941	1
11620	3211	1
11621	11269	1
11622	11623	1
11625	11624	1
11626	1318	1
11627	11628	1
11629	5987	1
11630	2030	1
11632	11631	1
5272	11633	1
11634	2484	1
3367	11635	1
11636	11637	1
11638	2519	1
11639	153	1
11640	10727	1
11641	11642	1
11643	4290	1
11644	4233	1
11646	11645	1
11647	1506	1
11648	1570	1
11649	942	1
11650	11651	1
11652	238	1
11653	5041	1
10700	11284	1
11654	223	1
11655	2361	1
11656	4310	1
10294	1274	1
11658	11657	1
11660	11659	1
11661	565	1
11662	3120	1
11663	1289	1
11664	1852	1
378	4129	1
11665	2813	1
11666	459	1
11667	274	1
11668	108	1
11669	11670	1
4033	2399	1
11671	87	1
11672	11673	1
8040	75	1
11674	4936	1
11675	11676	1
10139	1598	1
11677	2738	1
11678	10306	1
11679	11680	1
11682	11681	1
11683	238	1
11684	11434	1
11685	11686	1
11687	11688	1
4895	6748	1
11690	11689	1
31	6198	1
11691	5969	1
11692	11343	1
11693	1493	1
11694	3232	1
11695	2484	1
4413	2601	1
11696	11697	1
11699	11698	1
11700	2013	1
11701	5099	1
11082	4717	1
6197	4704	1
5872	11702	1
11703	191	1
11705	11704	1
11706	291	1
11707	4961	1
11708	275	1
9651	11709	1
9123	3410	1
11710	802	1
11711	2604	1
11712	1253	1
11713	3302	1
7465	724	1
11714	2115	1
11715	2562	1
11716	11717	1
11718	2049	1
11719	191	1
11720	3978	1
11721	201	1
11722	11723	1
11724	6363	1
11725	1289	1
11726	3053	1
11727	6752	1
11728	11729	1
11730	2281	1
11731	3209	1
11732	4974	1
11734	11733	1
11735	1780	1
11736	459	1
11737	604	1
11738	108	1
11740	11739	1
11741	11742	1
11743	243	1
11744	1175	1
7795	370	1
11745	1694	1
11747	11746	1
11748	11749	1
11750	6602	1
11751	745	1
11752	459	1
11367	1342	1
11754	11753	1
11756	11755	1
11757	1279	1
11758	3463	1
11759	2345	1
11760	11761	1
11762	11763	1
11765	11764	1
11767	11766	1
11768	6702	1
11769	2985	1
11771	11770	1
11773	11772	1
11775	11774	1
3624	1921	1
11776	9086	1
10614	10615	1
11778	11777	1
11779	11302	1
1117	1365	1
11780	153	1
11781	1289	1
11782	459	1
11783	108	1
9417	11784	1
11785	568	1
11786	6306	1
11787	6574	1
11788	11789	1
11790	1199	1
11791	1570	1
11792	87	1
11793	11628	1
11794	1289	1
11796	11795	1
11797	370	1
7640	11798	1
11799	5204	1
11800	1601	1
11801	728	1
11802	277	1
11803	153	1
11804	1836	1
11805	1318	1
11806	11807	1
11808	911	1
767	610	1
11810	11809	1
11812	11811	1
11813	1720	1
11814	565	1
11815	2026	1
11816	11410	1
3307	11817	1
11818	568	1
11819	11820	1
11821	11822	1
11823	6574	1
11824	41	1
11825	5050	1
11086	459	1
11826	11827	1
3650	10412	1
11828	11829	1
11830	291	1
11832	11831	1
11833	10745	1
11834	2829	1
11835	2235	1
11836	1858	1
11837	11838	1
11839	1676	1
11841	11840	1
11004	77	1
3067	11842	1
11843	153	1
11844	6457	1
11732	4974	1
11845	11846	1
11847	3623	1
11848	7970	1
11849	11850	1
11851	4979	1
11852	11853	1
11854	87	1
11855	4320	1
11856	153	1
11060	459	1
11857	604	1
11858	3166	1
11859	146	1
11861	11860	1
11862	10339	1
11863	11784	1
11864	11865	1
11867	11866	1
11869	11868	1
11870	11871	1
11872	9182	1
498	3192	1
11873	1851	1
11874	11875	1
11876	10350	1
11877	153	1
11878	2229	1
11879	4885	1
11880	694	1
11881	153	1
11882	984	1
11883	1626	1
11884	11885	1
11886	191	1
11887	5202	1
11888	2336	1
11889	459	1
11890	6370	1
11892	11891	1
8123	1858	1
11894	11893	1
11895	459	1
11896	10383	1
11897	11898	1
11899	10683	1
11900	11901	1
11902	1175	1
2737	1248	1
11903	4	1
11904	191	1
11905	610	1
11907	11906	1
11909	11908	1
74	1268	1
11910	1670	1
11911	10185	1
11912	724	1
11817	11913	1
11914	4499	1
10079	2824	1
11916	11915	1
11917	6740	1
11918	1886	1
6911	2318	1
11919	238	1
11921	11920	1
11048	11922	1
