51
3425	360	2
2277	2276	2
3889	1936	2
3245	197	2
4239	1842	2
914	943	2
2920	5560	2
4467	1490	2
1356	575	2
1569	2183	2
214	102	2
1037	1036	2
786	328	7
560	6491	2
3562	3552	2
3092	2051	2
3457	3456	2
523	551	2
92	849	2
4421	5655	2
3465	6781	2
1951	4326	2
2303	271	2
6903	1988	2
2217	3805	8
1729	1438	2
4137	6816	8
5660	689	7
2919	6648	2
538	6223	2
2299	1956	2
2996	2268	2
297	2736	2
1055	316	2
2630	5539	2
6356	3353	2
4020	847	2
6668	3008	2
1037	61	2
457	2919	2
302	301	2
28	4797	2
847	4020	2
6948	1634	2
2214	2651	2
3961	4955	2
758	4064	2
3521	6252	2
3753	3054	2
6703	2611	2
4642	232	2
