81
1755	2083	155
735	585	91
2237	1815	105
150	740	49
248	249	157
1363	1305	9
1245	419	49
196	1358	78
851	143	49
2385	2384	174
69	155	85
366	1958	105
621	1789	85
47	1023	91
782	783	32
1913	273	199
57	1380	157
600	621	49
231	1399	32
67	66	64
912	25	49
68	1904	169
275	1690	32
366	21	49
417	307	36
38	1665	153
615	1571	91
1932	1933	119
1876	2294	32
973	970	49
818	147	91
2348	1385	151
1698	1492	49
330	1935	120
361	185	49
2336	1573	32
717	260	85
2144	1750	174
2153	598	9
1220	2095	32
194	898	47
1172	2541	132
1360	1050	49
593	336	49
286	959	36
2437	662	9
1807	427	172
337	2397	120
2151	1608	49
21	1200	32
1071	932	49
249	248	146
1122	1901	47
1988	1498	151
1288	2259	85
1099	1098	40
2396	595	95
1762	104	186
1832	1831	49
345	994	91
1139	100	152
1389	877	91
1267	2259	95
229	1397	49
615	1493	91
469	1716	91
2176	103	78
252	6	49
1360	1254	36
1302	574	64
1950	104	126
544	895	36
2265	2013	155
842	720	9
391	38	78
1000	5	78
1904	443	32
550	1558	154
1398	1820	32
299	1994	65
2146	1547	110
