64
1211	1210	6
3567	5711	6
1685	3530	6
1644	5319	6
2729	2943	7
5035	6344	1
5192	1676	6
795	3083	1
3571	3476	1
1753	459	6
1685	1017	6
828	2334	6
2415	2262	6
6373	601	6
2222	3741	1
1228	5147	6
2187	5900	1
4428	1782	6
4715	645	1
4454	3674	6
3037	3036	6
4837	2810	6
108	5252	7
5303	326	6
708	103	6
6373	5545	6
2107	961	6
6795	4285	6
5362	5361	6
2823	2657	6
5034	2331	6
37	6796	1
5024	2920	7
877	3331	6
5436	153	9
4348	211	6
5016	1226	6
911	352	6
1066	5313	6
3608	5010	6
3309	2810	6
5545	5587	6
727	2280	6
739	5236	6
2069	4961	6
2393	1688	6
422	4698	6
2926	1469	6
3004	3003	6
5828	3264	6
392	6126	6
3101	5627	6
1689	2384	6
5587	5545	6
3262	6608	6
1248	4867	6
1872	2926	6
1066	1856	6
199	1644	6
168	3149	6
4475	2532	6
1596	5528	6
4410	411	6
661	1489	6
